# This file contains the data of all generations
# of objectives = 2, # of constraints = 2, # of real var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
# gen = 1
9.086307e-01	5.934337e+00	1.094966e+00	2.785556e+00	9.086307e-01	4.392121e+00	0.000000e+00	5	1.963264e-01
8.069962e-01	5.496763e+00	7.831388e-01	2.827099e+00	8.069962e-01	3.435867e+00	0.000000e+00	4	1.986276e-01
3.093842e-01	7.194116e+00	-3.316327e-01	5.587121e-01	3.093842e-01	1.225746e+00	-3.316327e-01	12	1.000000e+14
2.187733e-01	2.045786e+01	-9.256762e-02	-2.506675e+00	2.187733e-01	3.475634e+00	-2.599242e+00	21	1.000000e+14
5.359659e-01	5.011056e+00	8.490797e-02	2.137938e+00	5.359659e-01	1.685755e+00	0.000000e+00	1	3.024885e-01
2.146588e-01	2.619277e+01	9.240644e-02	-3.690580e+00	2.146588e-01	4.622509e+00	-3.690580e+00	27	1.000000e+14
5.156302e-01	3.496421e+00	-9.274457e-02	2.837811e+00	5.156302e-01	8.028606e-01	-9.274457e-02	6	1.000000e+14
4.663040e-01	7.784190e+00	1.377557e-01	5.669368e-01	4.663040e-01	2.629799e+00	0.000000e+00	1	1.000000e+14
1.425611e-01	1.167206e+01	-6.754946e-01	-3.809324e-01	1.425611e-01	6.639825e-01	-1.056427e+00	17	1.000000e+14
7.831644e-01	2.369230e+00	3.173294e-01	5.192984e+00	7.831644e-01	8.554965e-01	0.000000e+00	2	1.000000e+14
3.025157e-01	7.415745e+00	-3.389967e-01	4.792620e-01	3.025157e-01	1.243379e+00	-3.389967e-01	13	1.000000e+14
6.334013e-01	2.057103e+00	5.972548e-04	4.397640e+00	6.334013e-01	3.029719e-01	0.000000e+00	1	1.004318e-01
3.357895e-01	7.439216e+00	-2.466472e-01	5.240950e-01	3.357895e-01	1.498011e+00	-2.466472e-01	9	1.000000e+14
8.419574e-01	3.454104e+00	5.809709e-01	4.669408e+00	8.419574e-01	1.908209e+00	0.000000e+00	4	1.000000e+14
8.054189e-01	3.329603e+00	4.884159e-01	4.567045e+00	8.054189e-01	1.681725e+00	0.000000e+00	3	2.072793e-01
5.298027e-01	5.562331e+00	1.191937e-01	1.821286e+00	5.298027e-01	1.946938e+00	0.000000e+00	1	4.600530e-01
7.962011e-01	1.919988e+00	2.824179e-01	5.637113e+00	7.962011e-01	5.286969e-01	0.000000e+00	1	8.698160e-02
1.149264e-01	3.825319e+01	-2.615602e-01	-3.361964e+00	1.149264e-01	3.396301e+00	-3.623524e+00	26	1.000000e+14
4.434047e-01	4.240659e+00	-1.881716e-01	2.110314e+00	4.434047e-01	8.803283e-01	-1.881716e-01	8	1.000000e+14
5.789700e-01	8.156537e+00	4.888534e-01	4.883395e-01	5.789700e-01	3.722391e+00	0.000000e+00	3	1.000000e+14
1.173513e-01	1.447234e+01	-7.075816e-01	-6.421867e-01	1.173513e-01	6.983485e-01	-1.349768e+00	19	1.000000e+14
6.734304e-01	8.821479e+00	8.335875e-01	1.202216e-01	6.734304e-01	4.940652e+00	0.000000e+00	4	1.000000e+14
2.261199e-01	1.212635e+01	-3.704856e-01	-7.069289e-01	2.261199e-01	1.742008e+00	-1.077415e+00	18	1.000000e+14
2.984182e-01	6.307600e+00	-4.053223e-01	8.034612e-01	2.984182e-01	8.823024e-01	-4.053223e-01	14	1.000000e+14
2.158438e-01	2.551752e+01	7.506518e-02	-3.565203e+00	2.158438e-01	4.507797e+00	-3.565203e+00	25	1.000000e+14
2.200072e-01	2.187198e+01	-3.465698e-02	-2.831928e+00	2.200072e-01	3.811993e+00	-2.866585e+00	22	1.000000e+14
9.049310e-01	2.418195e+00	5.554463e-01	5.956079e+00	9.049310e-01	1.188299e+00	0.000000e+00	3	1.000000e+14
7.770789e-01	3.417626e+00	4.415791e-01	4.337945e+00	7.770789e-01	1.655765e+00	0.000000e+00	2	2.477841e-01
5.906263e-01	3.059396e+00	2.043267e-02	3.508677e+00	5.906263e-01	8.069595e-01	0.000000e+00	1	1.918270e-01
4.304514e-01	1.014560e+01	2.068750e-01	-4.931237e-01	4.304514e-01	3.367187e+00	-4.931237e-01	16	1.000000e+14
7.043881e-01	7.812823e+00	8.071253e-01	8.362335e-01	7.043881e-01	4.503259e+00	0.000000e+00	4	2.096432e-01
4.152207e-01	5.702795e+00	-1.491826e-01	1.369068e+00	4.152207e-01	1.367918e+00	-1.491826e-01	7	1.000000e+14
6.898970e-01	8.509261e+00	8.465977e-01	3.385594e-01	6.898970e-01	4.870513e+00	0.000000e+00	4	6.742488e-02
2.766053e-01	6.406947e+00	-4.563928e-01	7.172522e-01	2.766053e-01	7.721955e-01	-4.563928e-01	15	1.000000e+14
6.625577e-01	4.789378e+00	3.560431e-01	2.789780e+00	6.625577e-01	2.173239e+00	0.000000e+00	2	1.098400e-01
5.912514e-01	6.864716e+00	3.966726e-01	1.262490e+00	5.912514e-01	3.058773e+00	0.000000e+00	3	3.208619e-01
4.457187e-01	3.269541e+00	-2.552060e-01	2.554173e+00	4.457187e-01	4.572955e-01	-2.552060e-01	10	1.000000e+14
1.585994e-01	3.026446e+01	-1.287799e-01	-3.372531e+00	1.585994e-01	3.799926e+00	-3.501311e+00	24	1.000000e+14
9.709643e-01	1.775120e+00	5.770428e-01	7.015100e+00	9.709643e-01	7.235785e-01	0.000000e+00	1	1.000000e+14
7.223987e-01	3.918237e+00	3.886863e-01	3.671059e+00	7.223987e-01	1.830530e+00	0.000000e+00	2	1.678906e-01
4.136081e-01	1.265151e+01	3.258734e-01	-1.510295e+00	4.136081e-01	4.232768e+00	-1.510295e+00	20	1.000000e+14
1.449133e-01	2.869022e+01	-2.563642e-01	-2.853375e+00	1.449133e-01	3.157595e+00	-3.109739e+00	23	1.000000e+14
